review_type,university,field_of_research,researcher_id,researcher_name,publication_id,title,review_reason,source_url
publication_relationship,The University of Western Australia,Finance,uwa-finance-015,Paul Gerrans,uwa-pub-51d77cfe942c9fec,Why Women Have Lower Retirement Savings: The Australian Case,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/why-women-have-lower-retirement-savings-the-australian-case/
publication_relationship,The University of Western Australia,Finance,uwa-finance-015,Paul Gerrans,uwa-pub-b57469fc7263bf36,Individual and peer effects in retirement savings investment choices,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/individual-and-peer-effects-in-retirement-savings-investment-choi/
publication_relationship,The University of Western Australia,Finance,uwa-finance-015,Paul Gerrans,uwa-pub-ef9f99048faf37c2,"Financial Adviser Anxiety, Financial Literacy, and Financial Advice Seeking",Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/financial-adviser-anxiety-financial-literacy-and-financial-advice/
publication_relationship,The University of Western Australia,Finance,uwa-finance-015,Paul Gerrans,uwa-pub-b486a8437a749039,Perceptions of Retirement Savings Relative to Peers,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/perceptions-of-retirement-savings-relative-to-peers/
publication_relationship,The University of Western Australia,Finance,uwa-finance-015,Paul Gerrans,uwa-pub-bccdb62ae5c5e188,A mediating role for anticipated regret in predicting retirement savings intention between groups with (without) past behaviour,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/a-mediating-role-for-anticipated-regret-in-predicting-retirement-/
publication_relationship,The University of Western Australia,Finance,uwa-finance-015,Paul Gerrans,uwa-pub-2dc6c9c6d5de5f0b,Individual financial risk tolerance and the global financial crisis,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/individual-financial-risk-tolerance-and-the-global-financial-cris/
publication_relationship,The University of Western Australia,Finance,uwa-finance-015,Paul Gerrans,uwa-pub-69f1e4e2be77db2c,Does the cognitive reflection test measure cognitive reflection? A mathematical modeling approach,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/does-the-cognitive-reflection-test-measure-cognitive-reflection-a/
publication_relationship,The University of Western Australia,Finance,uwa-finance-015,Paul Gerrans,uwa-pub-1d7051e2fc403ef6,The Relationship Between Personal Financial Wellness and Financial Wellbeing: A Structural Equation Modelling Approach,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-relationship-between-personal-financial-wellness-and-financia/
publication_relationship,The University of Western Australia,Finance,uwa-finance-015,Paul Gerrans,uwa-pub-cfd58631667b08ec,Decision Making Clusters in Retirement Savings: Gender Differences Dominate,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/decision-making-clusters-in-retirement-savings-gender-differences/
publication_relationship,The University of Western Australia,Finance,uwa-finance-015,Paul Gerrans,uwa-pub-29b2b70677a25393,Normative influence on retirement savings decisions: Do people care what employers and the government want?,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/normative-influence-on-retirement-savings-decisions-do-people-car/
publication_relationship,The University of Western Australia,Finance,uwa-finance-015,Paul Gerrans,uwa-pub-8006baed5b9c5a71,Asset allocation and age effects in retirement savings choices,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/asset-allocation-and-age-effects-in-retirement-savings-choices/
publication_relationship,The University of Western Australia,Finance,uwa-finance-015,Paul Gerrans,uwa-pub-e26aa433ade629f9,Return Chasing as a Driver in Individual Retirement Savings Investment Choices: Evidence from Australia,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/return-chasing-as-a-driver-in-individual-retirement-savings-inves/
publication_relationship,The University of Western Australia,Finance,uwa-finance-016,Raymond Da Silva Rosa,uwa-pub-9f1b662e67a341a2,Choice of acquisition form in Australia and the post-takeover employment of target firm directors on the acquiring firm board,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/choice-of-acquisition-form-in-australia-and-the-post-takeover-emp/
publication_relationship,The University of Western Australia,Finance,uwa-finance-016,Raymond Da Silva Rosa,uwa-pub-32f0ea222aa5286f,Identity construction through role and network position,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/identity-construction-through-role-and-network-position/
publication_relationship,The University of Western Australia,Finance,uwa-finance-016,Raymond Da Silva Rosa,uwa-pub-587e3aa3f3c4bf61,Capital gains taxation and shareholder wealth in takeovers,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/capital-gains-taxation-and-shareholder-wealth-in-takeovers/
publication_relationship,The University of Western Australia,Finance,uwa-finance-016,Raymond Da Silva Rosa,uwa-pub-5ec8a1fc0113f2f9,The Impact of Director Reputation and Performance on the Turnover and Board Seats of Target Firm Directors,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-impact-of-director-reputation-and-performance-on-the-turnover/
publication_relationship,The University of Western Australia,Finance,uwa-finance-016,Raymond Da Silva Rosa,uwa-pub-e42cb3b0c42054b3,The role of salience in portfolio formation,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-role-of-salience-in-portfolio-formation/
publication_relationship,The University of Western Australia,Finance,uwa-finance-016,Raymond Da Silva Rosa,uwa-pub-b22e89b2a4f95ad6,The Reach of the Disposition Effect: Large Sample Evidence Across Investor Classes,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-reach-of-the-disposition-effect-large-sample-evidence-across-/
publication_relationship,The University of Western Australia,Finance,uwa-finance-016,Raymond Da Silva Rosa,uwa-pub-d29e4ffbc482d44f,The economic consequences of takeovers in Australia: a re-examination,Official/OpenAlex metadata conflict: title,https://research-repository.uwa.edu.au/en/publications/the-economic-consequences-of-takeovers-in-australia-a-re-examinat/
publication_relationship,The University of Western Australia,Finance,uwa-finance-017,Rui Zhong,uwa-pub-394248d958d87480,The EU Taxonomy and the Syndicated Loan Market,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-eu-taxonomy-and-the-syndicated-loan-market/
publication_relationship,The University of Western Australia,Finance,uwa-finance-017,Rui Zhong,uwa-pub-e0c9ea11a8c49893,The effects of decarbonization on corporate cash holdings,"Official/OpenAlex metadata conflict: doi, year",https://research-repository.uwa.edu.au/en/publications/the-effects-of-decarbonization-on-corporate-cash-holdings-2/
publication_relationship,The University of Western Australia,Finance,uwa-finance-017,Rui Zhong,uwa-pub-27159fabbbdcd70e,Currency hedging and quantitative easing: Evidence from global bond markets,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/currency-hedging-and-quantitative-easing-evidence-from-global-bon/
publication_relationship,The University of Western Australia,Finance,uwa-finance-017,Rui Zhong,uwa-pub-b5722465ac046eae,Financial oligopolies and parallel exclusion in the credit default swap markets,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/financial-oligopolies-and-parallel-exclusion-in-the-credit-defaul/
publication_relationship,The University of Western Australia,Finance,uwa-finance-017,Rui Zhong,uwa-pub-e791d41478583491,Political uncertainty and the choice of debt sources,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/political-uncertainty-and-the-choice-of-debt-sources/
publication_relationship,The University of Western Australia,Finance,uwa-finance-017,Rui Zhong,uwa-pub-95f6f7963e6d36f8,Cross-Financial-Market Correlations and Quantitative Easing,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/cross-financial-market-correlations-and-quantitative-easing/
publication_relationship,The University of Western Australia,Finance,uwa-finance-017,Rui Zhong,uwa-pub-9165e47496ccbddc,Liquidity premium in the presence of stock market crises and background risk,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/liquidity-premium-in-the-presence-of-stock-market-crises-and-back/
publication_relationship,The University of Western Australia,Finance,uwa-finance-020,Vincent Chong,uwa-pub-6b464d1a7af14d72,The Role of Management Controls in Managing Competing Institutional Logics: A Case Study of a Non-Government Organization,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-role-of-management-controls-in-managing-competing-institution/
publication_relationship,The University of Western Australia,Finance,uwa-finance-020,Vincent Chong,uwa-pub-7f58ab5995bed8a2,Do Client Protection Principles Matter for the Economic and Social Performance of Microfinance Institutions?,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/do-client-protection-principles-matter-for-the-economic-and-socia/
publication_relationship,The University of Western Australia,Finance,uwa-finance-020,Vincent Chong,uwa-pub-8320bf55d440948d,The effects of performance-based profit-sharing schemes and client pressure on auditors' pre-negotiation judgments,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-effects-of-performance-based-profit-sharing-schemes-and-clien/
publication_relationship,The University of Western Australia,Finance,uwa-finance-020,Vincent Chong,uwa-pub-b7a4bab455aee48c,The Effect of Ethical Commitment Reminder and Reciprocity in the Workplace on Misreporting,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-effect-of-ethical-commitment-reminder-and-reciprocity-in-the-/
publication_relationship,The University of Western Australia,Finance,uwa-finance-020,Vincent Chong,uwa-pub-5ccc5618a66e04f4,"The effect of non-financial performance measures, organisational politics and political skill on job performance: Evidence from China",Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-effect-of-non-financial-performance-measures-organisational-p/
