publication_id,source_record_id,title,publication_year,publication_status,article_url,doi,journal_name,issn,eissn,all_issns,volume,issue,pages,authors,author_count,publication_type,open_access,scopus_url,field_of_research,official_source,source_url
uwa-pub-6eb40b101d12213e,report-on-regulation-and-the-contemporary-not-for-profit-based-on,Report on Regulation and the Contemporary Not-for-profit: Based on the Proceedings of a Summit Held at the University of Western Australia on 26 November 2018,2019,Published - 4 Apr 2019,https://research-repository.uwa.edu.au/en/publications/report-on-regulation-and-the-contemporary-not-for-profit-based-on/,,,,,,,,,"Ian Murray, David Gilchrist, Fiona McGaughey, Kylie Hansen, Ava Hill-de Monchaux",3,Research output: Book/Report › Other output,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/report-on-regulation-and-the-contemporary-not-for-profit-based-on/
uwa-pub-77470665c6e5f7e7,report-one-the-reduced-disclosure-regime-and-public-sector-financ,Report One: The Reduced Disclosure Regime and Public Sector Financial Reporting in Australia,2012,Published - 2012,https://research-repository.uwa.edu.au/en/publications/report-one-the-reduced-disclosure-regime-and-public-sector-financ/,,,,,,,,,"David Gilchrist, Robyn Pilcher",1,Research output: Working paper › Discussion paper,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/report-one-the-reduced-disclosure-regime-and-public-sector-financ/
uwa-pub-fe95269774dcda36,report-to-the-auditor-general-for-the-republic-of-the-maldives-au,Report to the Auditor General for the Republic of the Maldives: Audit Operations,2009,Published - 2009,https://research-repository.uwa.edu.au/en/publications/report-to-the-auditor-general-for-the-republic-of-the-maldives-au/,,,,,,,,,David Gilchrist,1,Research output: Working paper › Discussion paper,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/report-to-the-auditor-general-for-the-republic-of-the-maldives-au/
uwa-pub-58c9e7390c055564,report-two-possibilities-ideas-on-public-sector-financial-reporti,Report Two: Possibilities - Ideas on Public Sector Financial Reporting in Australia: The Second of Two Reports to the Heads of Treasuries Accounting and Reporting Advisory Committee in the Reduced Disclosure Regime and Other Elements of Public Sector Reporting,2013,Published - 2013,https://research-repository.uwa.edu.au/en/publications/report-two-possibilities-ideas-on-public-sector-financial-reporti/,,,,,,,,,"David Gilchrist, Linda Zhai, Robyn Pilcher",1,Research output: Book/Report › Other output,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/report-two-possibilities-ideas-on-public-sector-financial-reporti/
uwa-pub-ab4551afcbf3b507,research-horizons-for-public-and-private-not-for-profit-reporting,Research Horizons for Public and Private Not-for-profit Reporting: Moving the Bar in the Right Direction,2019,Published - 8 Mar 2019,https://research-repository.uwa.edu.au/en/publications/research-horizons-for-public-and-private-not-for-profit-reporting/,10.1111/acfi.12439,Accounting & Finance,0810-5391,,0810-5391,59,1,59-85,"David Gilchrist, R. Simnett",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/85060577933#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/research-horizons-for-public-and-private-not-for-profit-reporting/
uwa-pub-cd7c34602371239b,research-into-developing-highly-effective-school-boards-for-indep,Research into developing highly effective school boards for independent public schools,2015,Published - 2015,https://research-repository.uwa.edu.au/en/publications/research-into-developing-highly-effective-school-boards-for-indep/,,,,,,,,,"David Gilchrist, P. Knight",1,Research output: Book/Report › Other output,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/research-into-developing-highly-effective-school-boards-for-indep/
uwa-pub-41dc510bd8bef263,research-report-market-design-and-evolution-for-better-outcomes-f,Research Report: Market Design and Evolution for Better Outcomes: Findings from an Investigation of Mergers of Disability Service Providers,2018,Published - 2018,https://research-repository.uwa.edu.au/en/publications/research-report-market-design-and-evolution-for-better-outcomes-f/,,,,,,,,,"David Gilchrist, Penny Knight",1,Research output: Working paper › Discussion paper,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/research-report-market-design-and-evolution-for-better-outcomes-f/
uwa-pub-919e5e395a8c080c,researchteaching-yinyang-an-empirical-study-of-accounting-and-fin,Research–teaching yin–yang? An empirical study of accounting and finance academics in Australia and New Zealand,2019,Published - Mar 2019,https://research-repository.uwa.edu.au/en/publications/researchteaching-yinyang-an-empirical-study-of-accounting-and-fin/,10.1111/acfi.12257,Accounting & Finance,0810-5391,,0810-5391,59,1,219-252,"Philip Hancock, Neil Marriott, Angus Duff",1,Research output: Contribution to journal › Article › peer-review,true,https://www.scopus.com/pages/publications/85065133459#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/researchteaching-yinyang-an-empirical-study-of-accounting-and-fin/
uwa-pub-0d64b32b946a645d,results-disability-markets-survey-2016,Results: Disability Markets Survey 2016,2017,Published - 2017,https://research-repository.uwa.edu.au/en/publications/results-disability-markets-survey-2016/,,,,,,,,,"David Gilchrist, Penelope Knight",1,Research output: Working paper › Discussion paper,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/results-disability-markets-survey-2016/
uwa-pub-8c26e91d9c4d10bd,rethink-tax-discussion-paper-the-not-for-profit-view,Re:Think Tax Discussion Paper: The Not-for-profit View,2015,Published - 2015,https://research-repository.uwa.edu.au/en/publications/rethink-tax-discussion-paper-the-not-for-profit-view/,,,,,,,,,David Gilchrist,1,Research output: Working paper › Discussion paper,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/rethink-tax-discussion-paper-the-not-for-profit-view/
uwa-pub-fc54a49dc9fc39b0,revitalising-accounting-education-through-industry-engagement,Revitalising accounting education through industry engagement,2004,Published - 2004,https://research-repository.uwa.edu.au/en/publications/revitalising-accounting-education-through-industry-engagement/,,,,,,,,,Glen Hutchings,1,Research output: Contribution to conference › Conference presentation/ephemera,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/revitalising-accounting-education-through-industry-engagement/
uwa-pub-209f906651d34f80,risk-factor-disclosures-tone-and-implied-cost-of-equity,Risk factor disclosures tone and implied cost of equity,2026,Published - 2026,https://research-repository.uwa.edu.au/en/publications/risk-factor-disclosures-tone-and-implied-cost-of-equity/,10.1177/03128962261447079,Australian Journal of Management,0312-8962,,0312-8962,,,,"Muhammad Farhan Malik, Yuan George Shan, Zirui Song, Jamie Yixing Tong",1,Research output: Contribution to journal › Article › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/risk-factor-disclosures-tone-and-implied-cost-of-equity/
uwa-pub-c11b1b74ac040cd1,rmb-exchange-rates-and-volatility-spillover-across-financial-mark,RMB exchange rates and volatility spillover across financial markets in China and Japan,2018,Published - 12 Oct 2018,https://research-repository.uwa.edu.au/en/publications/rmb-exchange-rates-and-volatility-spillover-across-financial-mark/,10.3390/risks6040120,Risks,2227-9091,,2227-9091,6,4,,"Fengming Qin, Junru Zhang, Zhaoyong Zhang",1,Research output: Contribution to journal › Article › peer-review,true,https://www.scopus.com/pages/publications/85057847782#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/rmb-exchange-rates-and-volatility-spillover-across-financial-mark/
uwa-pub-7b929b6854d389cc,same-same-but-different-a-comparison-between-performance-audit-an,"Same, Same But Different: A Comparison Between Performance Audit and Operational Audit",2018,Published - 2018,https://research-repository.uwa.edu.au/en/publications/same-same-but-different-a-comparison-between-performance-audit-an/,,,,,,,,92--104,"Elnaz Vafaei, David Gilchrist, Glennda Scully, Harjinda Singh",1,Research output: Chapter in Book/Conference paper › Chapter › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/same-same-but-different-a-comparison-between-performance-audit-an/
uwa-pub-58ca91b1439917b6,school-of-education-sheffield-university-the-creation-of-public-v,"School of Education, Sheffield University: The Creation of Public Value in Human Services",2025,Published - 13 Nov 2025,https://research-repository.uwa.edu.au/en/publications/school-of-education-sheffield-university-the-creation-of-public-v/,,,,,,,,,David Gilchrist,1,Research output: Contribution to conference › Conference presentation/ephemera,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/school-of-education-sheffield-university-the-creation-of-public-v/
uwa-pub-5f3189ca85ab7231,see-no-evil-hear-no-evil-speak-no-evil-the-grey-literature-and-au,"See no Evil, Hear no Evil, Speak no Evil: The Grey Literature and Australia's Failure to Address Change in the National Disability Insurance Scheme",2023,Published - Sept 2023,https://research-repository.uwa.edu.au/en/publications/see-no-evil-hear-no-evil-speak-no-evil-the-grey-literature-and-au/,10.1002/ajs4.270,Australian Journal of Social Issues,1839-4655,,1839-4655,58,3,476-493,"David Gilchrist, Ben Perks",2,Research output: Contribution to journal › Article › peer-review,true,https://www.scopus.com/pages/publications/85158077448#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/see-no-evil-hear-no-evil-speak-no-evil-the-grey-literature-and-au/
uwa-pub-ec491a2c9d8ed491,selecting-business-partners-a-literature-review,Selecting Business Partners: A Literature Review,2012,Published - 2012,https://research-repository.uwa.edu.au/en/publications/selecting-business-partners-a-literature-review/,,Review of Business and Economic Literature,2034-7677,,2034-7677,57,1,2-36,"K. Haesebrouck, Stijn Masschelein, A. Van Den Abbeele",1,Research output: Contribution to journal › Article › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/selecting-business-partners-a-literature-review/
uwa-pub-71319d6c7bf5aa9a,shaping-the-future-of-accounting-in-business-education-in-austral,Shaping the future of accounting in business education in Australia,2015,Published - 2015,https://research-repository.uwa.edu.au/en/publications/shaping-the-future-of-accounting-in-business-education-in-austral/,,,,,,,,,"B. O’connell, G.D. Carnegie, A.J. Carter, P. De Lange, Phil Hancock, C.V. Helliar",1,Research output: Book/Report › Other output,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/shaping-the-future-of-accounting-in-business-education-in-austral/
uwa-pub-93e12221c98d299a,should-we-change-the-way-we-think-about-market-performance-when-i,Should We Change The Way We Think About Market Performance When It Comes To Quasi-Markets? A New Framework For Evaluating Public Service Markets,2022,Published - 1 Sept 2022,https://research-repository.uwa.edu.au/en/publications/should-we-change-the-way-we-think-about-market-performance-when-i/,10.1111/puar.13392,Public Administration Review,0033-3352,,0033-3352,82,5,897-901,"Helen Dickinson, Gemma Carey, Eleanor Malbon, David Gilchrist, Satish Chand, Anne Kavanagh, Damon Alexander",1,Research output: Contribution to journal › Article › peer-review,true,https://www.scopus.com/pages/publications/85106255247#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/should-we-change-the-way-we-think-about-market-performance-when-i/
uwa-pub-6a255e480f141173,signaling-through-corporate-philanthropy,Signaling through corporate philanthropy,2020,Published - Sept 2020,https://research-repository.uwa.edu.au/en/publications/signaling-through-corporate-philanthropy/,10.1016/j.pacfin.2020.101389,Pacific-Basin Finance Journal,0927-538X,,0927-538X,62,,,"Wuqing Wu, Fei Peng, Yuan George Shan, Xiaoxiao Jie",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/85087512944#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/signaling-through-corporate-philanthropy/
